item_name,variation,body_title,pattern,pattern_title,diy,body_customize,pattern_customize,kit_cost,buy,sell,color_1,color_2,miles_price,source,source_notes,version,hha_concept_1,hha_concept_2,hha_series,hha_set,interact,tag,outdoor,speaker_type,lightning_type,catalog,file_name,internal_id,unique_entry_id,variant_1,variant_2,size_x,size_y
cypress plant,White,,,,0,0,0,,1000,250,Green,White,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,,,,No,Plants,1,Does not play music,No lighting,1,FtrPlantGoldcrest_Remake_4_0,1829,EFWmm2a9CeQMF7AFc,4,0,1,1
dartboard,,,,,0,0,0,,5200,1300,Black,Colorful,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,,,Yes,Sports,0,Does not play music,No lighting,1,FtrDarts,937,xqytxgbx8zNqFiDZM,0,0,1,1
deer scare,Green bamboo,Bamboo,,,1,1,0,3,,1740,Green,Gray,,Crafting,,1.0.0,zen-style,garden,bamboo,,Yes,Japanese Style,1,Does not play music,No lighting,0,FtrShishiodoshi_Remake_0_0,677,GJQFFDJKFejKfA9xq,0,0,1,1
deer scare,Dried bamboo,Bamboo,,,1,1,0,3,,1740,Beige,Brown,,Crafting,,1.0.0,zen-style,garden,bamboo,,Yes,Japanese Style,1,Does not play music,No lighting,0,FtrShishiodoshi_Remake_1_0,677,XvJFQJM3r4yNFjwGN,1,0,1,1
deer scare,Smoke-cured bamboo,Bamboo,,,1,1,0,3,,1740,Brown,Black,,Crafting,,1.0.0,zen-style,garden,bamboo,,Yes,Japanese Style,1,Does not play music,No lighting,0,FtrShishiodoshi_Remake_2_0,677,o7hMYnmEGrGCPg5Rv,2,0,1,1
deluxe washer,White,,,,0,0,0,,76000,19000,White,White,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,bathroom,,,,Yes,Home Appliances,0,Does not play music,No lighting,1,FtrWashingmachineDrum_Remake_0_0,1227,2MnDaLRfQG5eLGZbD,0,0,1,1
deluxe washer,Black,,,,0,0,0,,76000,19000,Black,Black,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,bathroom,,,,Yes,Home Appliances,0,Does not play music,No lighting,1,FtrWashingmachineDrum_Remake_1_0,1227,A9cDRxPhu8yWgCr7C,1,0,1,1
deluxe washer,Blue,,,,0,0,0,,76000,19000,Blue,Blue,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,bathroom,,,,Yes,Home Appliances,0,Does not play music,No lighting,1,FtrWashingmachineDrum_Remake_2_0,1227,w37n9KYeeaGNAoFYb,2,0,1,1
deluxe washer,Red,,,,0,0,0,,76000,19000,Red,Red,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,bathroom,,,,Yes,Home Appliances,0,Does not play music,No lighting,1,FtrWashingmachineDrum_Remake_3_0,1227,83zCf7bzjyFMqZKup,3,0,1,1
deluxe washer,Yellow,,,,0,0,0,,76000,19000,Yellow,Yellow,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,bathroom,,,,Yes,Home Appliances,0,Does not play music,No lighting,1,FtrWashingmachineDrum_Remake_4_0,1227,RMtNaXQoqyADS8idD,4,0,1,1
deluxe washer,Pink,,,,0,0,0,,76000,19000,Pink,Pink,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,bathroom,,,,Yes,Home Appliances,0,Does not play music,No lighting,1,FtrWashingmachineDrum_Remake_5_0,1227,5GMk9Eidy3cKP8WkN,5,0,1,1
den chair,Black,,,,0,0,0,,8700,2175,Black,Black,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,den,,,den,Yes,Chair,0,Does not play music,No lighting,1,FtrDrawingChair_Remake_0_0,3784,m6Me3BvsHzRzR5upL,0,0,1,1
den chair,White,,,,0,0,0,,8700,2175,White,White,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,den,,,den,Yes,Chair,0,Does not play music,No lighting,1,FtrDrawingChair_Remake_1_0,3784,96sTBmcSY36Ax3QJa,1,0,1,1
den chair,Camel,,,,0,0,0,,8700,2175,Orange,Orange,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,den,,,den,Yes,Chair,0,Does not play music,No lighting,1,FtrDrawingChair_Remake_2_0,3784,9Deo8xM6R66FpL3WL,2,0,1,1
den chair,Brown,,,,0,0,0,,8700,2175,Brown,Brown,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,den,,,den,Yes,Chair,0,Does not play music,No lighting,1,FtrDrawingChair_Remake_3_0,3784,srRpFxWJFygKXRrdR,3,0,1,1
den chair,Green,,,,0,0,0,,8700,2175,Green,Green,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,den,,,den,Yes,Chair,0,Does not play music,No lighting,1,FtrDrawingChair_Remake_4_0,3784,x5GwXq5LzjiubcqM4,4,0,1,1
den chair,Red,,,,0,0,0,,8700,2175,Red,Red,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,den,,,den,Yes,Chair,0,Does not play music,No lighting,1,FtrDrawingChair_Remake_5_0,3784,nb3G2Mm6344cM53Wv,5,0,1,1
den desk,Dark wood,,,,0,0,0,,10000,2500,Brown,Brown,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,den,,,den,No,Desk,0,Does not play music,No lighting,1,FtrDrawingTable_Remake_0_0,3783,kmhga6uEKfSWKJF3X,0,0,2,1
den desk,Brown wood,,,,0,0,0,,10000,2500,Orange,Orange,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,den,,,den,No,Desk,0,Does not play music,No lighting,1,FtrDrawingTable_Remake_1_0,3783,E9GaNivENumhacvCt,1,0,2,1
den desk,Red wood,,,,0,0,0,,10000,2500,Brown,Brown,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,den,,,den,No,Desk,0,Does not play music,No lighting,1,FtrDrawingTable_Remake_2_0,3783,CZNCDitwhehpnBbTw,2,0,2,1
den desk,Natural wood,,,,0,0,0,,10000,2500,Beige,Beige,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,den,,,den,No,Desk,0,Does not play music,No lighting,1,FtrDrawingTable_Remake_3_0,3783,yb89cGYFQDaxpNHMn,3,0,2,1
den desk,White,,,,0,0,0,,10000,2500,White,White,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,den,,,den,No,Desk,0,Does not play music,No lighting,1,FtrDrawingTable_Remake_4_0,3783,wEug3j5QZzkbwdGwy,4,0,2,1
destinations signpost,Natural,Color,,,1,1,0,2,,1440,Orange,Orange,,Crafting,,1.0.0,garden,,,,No,Vehicle,1,Does not play music,No lighting,0,FtrSignpostWorld_Remake_0_0,4309,PBzuSHvXHuTdym5Be,0,0,1.5,1.5
destinations signpost,White,Color,,,1,1,0,2,,1440,White,White,,Crafting,,1.0.0,garden,,,,No,Vehicle,1,Does not play music,No lighting,0,FtrSignpostWorld_Remake_1_0,4309,Hz4JHYYtXD3CSJBCE,1,0,1.5,1.5
destinations signpost,Black,Color,,,1,1,0,2,,1440,Black,Black,,Crafting,,1.0.0,garden,,,,No,Vehicle,1,Does not play music,No lighting,0,FtrSignpostWorld_Remake_2_0,4309,vYNvgJKCoa4SkyTPA,2,0,1.5,1.5
destinations signpost,Colorful,Color,,,1,1,0,2,,1440,Colorful,Brown,,Crafting,,1.0.0,garden,,,,No,Vehicle,1,Does not play music,No lighting,0,FtrSignpostWorld_Remake_3_0,4309,wyiYBTZcyEBMymtLs,3,0,1.5,1.5
destinations signpost,Marine,Color,,,1,1,0,2,,1440,Blue,Light blue,,Crafting,,1.0.0,garden,,,,No,Vehicle,1,Does not play music,No lighting,0,FtrSignpostWorld_Remake_4_0,4309,6pPenvDaQzLmMrqzw,4,0,1.5,1.5
destinations signpost,Old,Color,,,1,1,0,2,,1440,Beige,Beige,,Crafting,,1.0.0,garden,,,,No,Vehicle,1,Does not play music,No lighting,0,FtrSignpostWorld_Remake_5_0,4309,SgTcYAsaDkGv9vX44,5,0,1.5,1.5
digital scale,White,,White,Design,0,0,1,1,930,232,White,White,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,No,Bathroom Things,0,Does not play music,No lighting,1,FtrWeightscale_Remake_0_0,3307,2mNpm4xzP6xHcAPXE,0,0,1,1
digital scale,White,,Floral,Design,0,0,1,1,930,232,White,Red,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,No,Bathroom Things,0,Does not play music,No lighting,1,FtrWeightscale_Remake_0_1,3307,hNYoSnjSnZGuLWd2o,0,1,1,1
digital scale,White,,Polka dots,Design,0,0,1,1,930,232,White,Green,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,No,Bathroom Things,0,Does not play music,No lighting,1,FtrWeightscale_Remake_0_2,3307,q2vkRxfDP6A3KmQid,0,2,1,1
digital scale,White,,Black stripes,Design,0,0,1,1,930,232,White,Gray,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,No,Bathroom Things,0,Does not play music,No lighting,1,FtrWeightscale_Remake_0_3,3307,seQZt6tA8oALQriPR,0,3,1,1
digital scale,White,,Wood,Design,0,0,1,1,930,232,White,Yellow,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,No,Bathroom Things,0,Does not play music,No lighting,1,FtrWeightscale_Remake_0_4,3307,myGatkpAgZXCAQW7Y,0,4,1,1
digital scale,Black,,White,Design,0,0,1,1,930,232,Black,White,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,No,Bathroom Things,0,Does not play music,No lighting,1,FtrWeightscale_Remake_1_0,3307,DEzrDq45gQo6yhZma,1,0,1,1
digital scale,Black,,Floral,Design,0,0,1,1,930,232,Black,Red,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,No,Bathroom Things,0,Does not play music,No lighting,1,FtrWeightscale_Remake_1_1,3307,9rEvCpCeht9DagD3n,1,1,1,1
digital scale,Black,,Polka dots,Design,0,0,1,1,930,232,Black,Green,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,No,Bathroom Things,0,Does not play music,No lighting,1,FtrWeightscale_Remake_1_2,3307,eL3qJfLk5XvyxvjMA,1,2,1,1
digital scale,Black,,Black stripes,Design,0,0,1,1,930,232,Black,Gray,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,No,Bathroom Things,0,Does not play music,No lighting,1,FtrWeightscale_Remake_1_3,3307,XgWMYcuvu9zobZ2Gb,1,3,1,1
digital scale,Black,,Wood,Design,0,0,1,1,930,232,Black,Yellow,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,No,Bathroom Things,0,Does not play music,No lighting,1,FtrWeightscale_Remake_1_4,3307,HhkuSM9FphmuNYuYA,1,4,1,1
digital scale,Red,,White,Design,0,0,1,1,930,232,Red,White,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,No,Bathroom Things,0,Does not play music,No lighting,1,FtrWeightscale_Remake_2_0,3307,xpPxzxjE4Hi4zDapv,2,0,1,1
digital scale,Red,,Floral,Design,0,0,1,1,930,232,Red,Red,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,No,Bathroom Things,0,Does not play music,No lighting,1,FtrWeightscale_Remake_2_1,3307,pwnTCwwHa9yhEB2iP,2,1,1,1
digital scale,Red,,Polka dots,Design,0,0,1,1,930,232,Red,Green,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,No,Bathroom Things,0,Does not play music,No lighting,1,FtrWeightscale_Remake_2_2,3307,MDsR3rGxvosKLuzbq,2,2,1,1
digital scale,Red,,Black stripes,Design,0,0,1,1,930,232,Red,Gray,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,No,Bathroom Things,0,Does not play music,No lighting,1,FtrWeightscale_Remake_2_3,3307,nuqvkq2qjJxZqTJuC,2,3,1,1
digital scale,Red,,Wood,Design,0,0,1,1,930,232,Red,Yellow,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,No,Bathroom Things,0,Does not play music,No lighting,1,FtrWeightscale_Remake_2_4,3307,xgYWbbw3NZS2oYkjj,2,4,1,1
digital scale,Blue,,White,Design,0,0,1,1,930,232,Blue,White,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,No,Bathroom Things,0,Does not play music,No lighting,1,FtrWeightscale_Remake_3_0,3307,7h3zhzcKg7WZAhqGr,3,0,1,1
digital scale,Blue,,Floral,Design,0,0,1,1,930,232,Blue,Red,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,No,Bathroom Things,0,Does not play music,No lighting,1,FtrWeightscale_Remake_3_1,3307,uyWruC6nWFxAWt6gh,3,1,1,1
digital scale,Blue,,Polka dots,Design,0,0,1,1,930,232,Blue,Green,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,No,Bathroom Things,0,Does not play music,No lighting,1,FtrWeightscale_Remake_3_2,3307,469XQtDweTA3DmEeZ,3,2,1,1
digital scale,Blue,,Black stripes,Design,0,0,1,1,930,232,Blue,Gray,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,No,Bathroom Things,0,Does not play music,No lighting,1,FtrWeightscale_Remake_3_3,3307,Y96wR5hkMNag3bXjL,3,3,1,1
digital scale,Blue,,Wood,Design,0,0,1,1,930,232,Blue,Yellow,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,No,Bathroom Things,0,Does not play music,No lighting,1,FtrWeightscale_Remake_3_4,3307,z3onHAes7ps8wf7dG,3,4,1,1
digital scale,Yellow,,White,Design,0,0,1,1,930,232,Yellow,White,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,No,Bathroom Things,0,Does not play music,No lighting,1,FtrWeightscale_Remake_4_0,3307,WkhhEXSBa7KTabDXE,4,0,1,1
digital scale,Yellow,,Floral,Design,0,0,1,1,930,232,Yellow,Red,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,No,Bathroom Things,0,Does not play music,No lighting,1,FtrWeightscale_Remake_4_1,3307,97zfdXJumGBTikYhi,4,1,1,1
digital scale,Yellow,,Polka dots,Design,0,0,1,1,930,232,Yellow,Green,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,No,Bathroom Things,0,Does not play music,No lighting,1,FtrWeightscale_Remake_4_2,3307,dSForS9ggvRKsra4G,4,2,1,1
digital scale,Yellow,,Black stripes,Design,0,0,1,1,930,232,Yellow,Gray,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,No,Bathroom Things,0,Does not play music,No lighting,1,FtrWeightscale_Remake_4_3,3307,j63qSZPh5GAMH34uB,4,3,1,1
digital scale,Yellow,,Wood,Design,0,0,1,1,930,232,Yellow,Yellow,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,No,Bathroom Things,0,Does not play music,No lighting,1,FtrWeightscale_Remake_4_4,3307,3SQc2vm2LBrxzBrex,4,4,1,1
digital scale,Green,,White,Design,0,0,1,1,930,232,Green,White,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,No,Bathroom Things,0,Does not play music,No lighting,1,FtrWeightscale_Remake_5_0,3307,eoQ4LYwXxLY3NjrgM,5,0,1,1
digital scale,Green,,Floral,Design,0,0,1,1,930,232,Green,Red,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,No,Bathroom Things,0,Does not play music,No lighting,1,FtrWeightscale_Remake_5_1,3307,djTeARFmJZDto9Cev,5,1,1,1
digital scale,Green,,Polka dots,Design,0,0,1,1,930,232,Green,Green,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,No,Bathroom Things,0,Does not play music,No lighting,1,FtrWeightscale_Remake_5_2,3307,dcHRcHCpuR5D4JK4J,5,2,1,1
digital scale,Green,,Black stripes,Design,0,0,1,1,930,232,Green,Gray,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,No,Bathroom Things,0,Does not play music,No lighting,1,FtrWeightscale_Remake_5_3,3307,89WRQ5pEBoJXrCJvr,5,3,1,1
digital scale,Green,,Wood,Design,0,0,1,1,930,232,Green,Yellow,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,No,Bathroom Things,0,Does not play music,No lighting,1,FtrWeightscale_Remake_5_4,3307,kzNboPzF3sXfdhaxe,5,4,1,1
digital scale,Brown,,White,Design,0,0,1,1,930,232,Brown,White,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,No,Bathroom Things,0,Does not play music,No lighting,1,FtrWeightscale_Remake_6_0,3307,E4rToBZEB7MG7s8Sa,6,0,1,1
digital scale,Brown,,Floral,Design,0,0,1,1,930,232,Brown,Red,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,No,Bathroom Things,0,Does not play music,No lighting,1,FtrWeightscale_Remake_6_1,3307,XevNCz8qqcqTXr5pW,6,1,1,1
digital scale,Brown,,Polka dots,Design,0,0,1,1,930,232,Brown,Green,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,No,Bathroom Things,0,Does not play music,No lighting,1,FtrWeightscale_Remake_6_2,3307,SMHfJheiweAjeNRvy,6,2,1,1
digital scale,Brown,,Black stripes,Design,0,0,1,1,930,232,Brown,Gray,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,No,Bathroom Things,0,Does not play music,No lighting,1,FtrWeightscale_Remake_6_3,3307,tujkS2GENp3z8FeAc,6,3,1,1
digital scale,Brown,,Wood,Design,0,0,1,1,930,232,Brown,Yellow,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,No,Bathroom Things,0,Does not play music,No lighting,1,FtrWeightscale_Remake_6_4,3307,dzKFTMPehMyZYgeAk,6,4,1,1
diner chair,Red,,,,0,0,0,,1600,400,Red,White,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,,diner,,Yes,Chair,0,Does not play music,No lighting,1,FtrAmeretroChairS_Remake_0_0,4137,NLvmSrsxqWKGyXd3K,0,0,1,1
diner chair,Blue,,,,0,0,0,,1600,400,Blue,White,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,,diner,,Yes,Chair,0,Does not play music,No lighting,1,FtrAmeretroChairS_Remake_1_0,4137,sbrwJSaHracDn3eDy,1,0,1,1
diner chair,Yellow,,,,0,0,0,,1600,400,Yellow,White,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,,diner,,Yes,Chair,0,Does not play music,No lighting,1,FtrAmeretroChairS_Remake_2_0,4137,SprP2FC2t8kSFhogQ,2,0,1,1
diner chair,Aquamarine,,,,0,0,0,,1600,400,Green,White,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,,diner,,Yes,Chair,0,Does not play music,No lighting,1,FtrAmeretroChairS_Remake_3_0,4137,6k4CkXcvFhiApASYs,3,0,1,1
diner chair,Pink,,,,0,0,0,,1600,400,Pink,White,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,,diner,,Yes,Chair,0,Does not play music,No lighting,1,FtrAmeretroChairS_Remake_4_0,4137,etH6kyvNhSox7ykbi,4,0,1,1
diner chair,Cream,,,,0,0,0,,1600,400,Beige,White,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,,diner,,Yes,Chair,0,Does not play music,No lighting,1,FtrAmeretroChairS_Remake_5_0,4137,TeEgWEsjdwrNCWGrL,5,0,1,1
diner chair,Black,,,,0,0,0,,1600,400,Black,White,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,,diner,,Yes,Chair,0,Does not play music,No lighting,1,FtrAmeretroChairS_Remake_6_0,4137,zh7KHtJAWp7n7gFKh,6,0,1,1
diner counter chair,Red,,,,0,0,0,,1100,275,Gray,Red,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,,diner,,Yes,Chair,0,Does not play music,No lighting,1,FtrAmeretroCounterchair_Remake_0_0,4138,u7mxp2iojhAh5eTfq,0,0,1,1
diner counter chair,Blue,,,,0,0,0,,1100,275,Gray,Blue,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,,diner,,Yes,Chair,0,Does not play music,No lighting,1,FtrAmeretroCounterchair_Remake_1_0,4138,qadNdWnKvS4paQeSt,1,0,1,1
diner counter chair,Yellow,,,,0,0,0,,1100,275,Gray,Yellow,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,,diner,,Yes,Chair,0,Does not play music,No lighting,1,FtrAmeretroCounterchair_Remake_2_0,4138,GiiXNfbxrfdCD8tig,2,0,1,1
diner counter chair,Aquamarine,,,,0,0,0,,1100,275,Gray,Light blue,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,,diner,,Yes,Chair,0,Does not play music,No lighting,1,FtrAmeretroCounterchair_Remake_3_0,4138,Whi6TgxJnFad83o2w,3,0,1,1
diner counter chair,Pink,,,,0,0,0,,1100,275,Gray,Pink,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,,diner,,Yes,Chair,0,Does not play music,No lighting,1,FtrAmeretroCounterchair_Remake_4_0,4138,TEbYnqkSufjwXW9Cd,4,0,1,1
diner counter chair,Cream,,,,0,0,0,,1100,275,Gray,White,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,,diner,,Yes,Chair,0,Does not play music,No lighting,1,FtrAmeretroCounterchair_Remake_5_0,4138,gXvtXfk54dwMvwrmo,5,0,1,1
diner counter chair,Black,,,,0,0,0,,1100,275,Gray,Black,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,,diner,,Yes,Chair,0,Does not play music,No lighting,1,FtrAmeretroCounterchair_Remake_6_0,4138,Ato9uefGRFTCxBoNF,6,0,1,1
diner counter table,Red,,,,0,0,0,,6000,1500,Red,Gray,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,,diner,,No,Table,0,Does not play music,No lighting,1,FtrAmeretroCounter_Remake_0_0,4139,edCXbKxeut84eDJ8a,0,0,2,1
diner counter table,Blue,,,,0,0,0,,6000,1500,Blue,Gray,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,,diner,,No,Table,0,Does not play music,No lighting,1,FtrAmeretroCounter_Remake_1_0,4139,aTh2TfYiRdXxvo8Rt,1,0,2,1
diner counter table,Yellow,,,,0,0,0,,6000,1500,Yellow,Gray,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,,diner,,No,Table,0,Does not play music,No lighting,1,FtrAmeretroCounter_Remake_2_0,4139,Dse9e7YEtrCxGczzh,2,0,2,1
diner counter table,Aquamarine,,,,0,0,0,,6000,1500,Green,Gray,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,,diner,,No,Table,0,Does not play music,No lighting,1,FtrAmeretroCounter_Remake_3_0,4139,6MCQN5LWwjwdRkf9Z,3,0,2,1
diner counter table,Pink,,,,0,0,0,,6000,1500,Pink,Gray,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,,diner,,No,Table,0,Does not play music,No lighting,1,FtrAmeretroCounter_Remake_4_0,4139,C7qujoCkwKta7e3kX,4,0,2,1
