items_internal_id,items_variant_1,items_variant_2,hha_hha_id,hha_value
7132,7,3,2,living room
3438,0,0,1,child's room
3438,0,0,2,living room
3438,1,0,1,child's room
3438,1,0,2,living room
3438,2,0,1,child's room
3438,2,0,2,living room
3438,3,0,1,child's room
3438,3,0,2,living room
3438,4,0,1,child's room
3438,4,0,2,living room
3438,5,0,1,child's room
3438,5,0,2,living room
3438,6,0,1,child's room
3438,6,0,2,living room
3438,7,0,1,child's room
3438,7,0,2,living room
7137,0,0,1,child's room
7137,0,0,2,living room
7137,1,0,1,child's room
7137,1,0,2,living room
7137,2,0,1,child's room
7137,2,0,2,living room
7137,3,0,1,child's room
7137,3,0,2,living room
7137,4,0,1,child's room
7137,4,0,2,living room
7137,5,0,1,child's room
7137,5,0,2,living room
7137,6,0,1,child's room
7137,6,0,2,living room
7137,7,0,1,child's room
7137,7,0,2,living room
7134,0,0,1,child's room
7134,0,0,2,living room
7134,1,0,1,child's room
7134,1,0,2,living room
7134,2,0,1,child's room
7134,2,0,2,living room
7134,3,0,1,child's room
7134,3,0,2,living room
7134,4,0,1,child's room
7134,4,0,2,living room
7134,5,0,1,child's room
7134,5,0,2,living room
7134,6,0,1,child's room
7134,6,0,2,living room
7134,7,0,1,child's room
7134,7,0,2,living room
7133,0,0,1,child's room
7133,0,0,2,living room
7133,0,1,1,child's room
7133,0,1,2,living room
7133,0,2,1,child's room
7133,0,2,2,living room
7133,0,3,1,child's room
7133,0,3,2,living room
7133,0,4,1,child's room
7133,0,4,2,living room
7133,1,0,1,child's room
7133,1,0,2,living room
7133,1,1,1,child's room
7133,1,1,2,living room
7133,1,2,1,child's room
7133,1,2,2,living room
7133,1,3,1,child's room
7133,1,3,2,living room
7133,1,4,1,child's room
7133,1,4,2,living room
7133,2,0,1,child's room
7133,2,0,2,living room
7133,2,1,1,child's room
7133,2,1,2,living room
7133,2,2,1,child's room
7133,2,2,2,living room
7133,2,3,1,child's room
7133,2,3,2,living room
7133,2,4,1,child's room
7133,2,4,2,living room
7133,3,0,1,child's room
7133,3,0,2,living room
7133,3,1,1,child's room
7133,3,1,2,living room
7133,3,2,1,child's room
7133,3,2,2,living room
7133,3,3,1,child's room
7133,3,3,2,living room
7133,3,4,1,child's room
7133,3,4,2,living room
7133,4,0,1,child's room
7133,4,0,2,living room
7133,4,1,1,child's room
7133,4,1,2,living room
7133,4,2,1,child's room
7133,4,2,2,living room
7133,4,3,1,child's room
7133,4,3,2,living room
7133,4,4,1,child's room
7133,4,4,2,living room
7133,5,0,1,child's room
7133,5,0,2,living room
7133,5,1,1,child's room
7133,5,1,2,living room
7133,5,2,1,child's room
7133,5,2,2,living room
7133,5,3,1,child's room
7133,5,3,2,living room
7133,5,4,1,child's room
7133,5,4,2,living room
7133,6,0,1,child's room
7133,6,0,2,living room
7133,6,1,1,child's room
7133,6,1,2,living room
7133,6,2,1,child's room
7133,6,2,2,living room
7133,6,3,1,child's room
7133,6,3,2,living room
7133,6,4,1,child's room
7133,6,4,2,living room
7133,7,0,1,child's room
7133,7,0,2,living room
7133,7,1,1,child's room
7133,7,1,2,living room
7133,7,2,1,child's room
7133,7,2,2,living room
7133,7,3,1,child's room
7133,7,3,2,living room
7133,7,4,1,child's room
7133,7,4,2,living room
2605,0,0,1,child's room
2605,0,0,2,living room
2605,0,1,1,child's room
2605,0,1,2,living room
2605,0,2,1,child's room
2605,0,2,2,living room
2605,0,3,1,child's room
2605,0,3,2,living room
2605,1,0,1,child's room
2605,1,0,2,living room
2605,1,1,1,child's room
2605,1,1,2,living room
2605,1,2,1,child's room
2605,1,2,2,living room
2605,1,3,1,child's room
2605,1,3,2,living room
2605,2,0,1,child's room
2605,2,0,2,living room
2605,2,1,1,child's room
2605,2,1,2,living room
2605,2,2,1,child's room
2605,2,2,2,living room
2605,2,3,1,child's room
2605,2,3,2,living room
2605,3,0,1,child's room
2605,3,0,2,living room
2605,3,1,1,child's room
2605,3,1,2,living room
2605,3,2,1,child's room
2605,3,2,2,living room
2605,3,3,1,child's room
2605,3,3,2,living room
2605,4,0,1,child's room
2605,4,0,2,living room
2605,4,1,1,child's room
2605,4,1,2,living room
2605,4,2,1,child's room
2605,4,2,2,living room
2605,4,3,1,child's room
2605,4,3,2,living room
2605,5,0,1,child's room
2605,5,0,2,living room
2605,5,1,1,child's room
2605,5,1,2,living room
2605,5,2,1,child's room
2605,5,2,2,living room
2605,5,3,1,child's room
2605,5,3,2,living room
2605,6,0,1,child's room
2605,6,0,2,living room
2605,6,1,1,child's room
2605,6,1,2,living room
2605,6,2,1,child's room
2605,6,2,2,living room
2605,6,3,1,child's room
2605,6,3,2,living room
2605,7,0,1,child's room
2605,7,0,2,living room
2605,7,1,1,child's room
2605,7,1,2,living room
2605,7,2,1,child's room
2605,7,2,2,living room
2605,7,3,1,child's room
2605,7,3,2,living room
3449,0,0,1,child's room
3449,0,0,2,living room
3449,0,1,1,child's room
3449,0,1,2,living room
3449,0,2,1,child's room
3449,0,2,2,living room
3449,0,3,1,child's room
3449,0,3,2,living room
3449,0,4,1,child's room
3449,0,4,2,living room
3449,1,0,1,child's room
3449,1,0,2,living room
3449,1,1,1,child's room
3449,1,1,2,living room
3449,1,2,1,child's room
3449,1,2,2,living room
3449,1,3,1,child's room
3449,1,3,2,living room
3449,1,4,1,child's room
3449,1,4,2,living room
3449,2,0,1,child's room
3449,2,0,2,living room
3449,2,1,1,child's room
3449,2,1,2,living room
3449,2,2,1,child's room
3449,2,2,2,living room
3449,2,3,1,child's room
3449,2,3,2,living room
3449,2,4,1,child's room
3449,2,4,2,living room
3449,3,0,1,child's room
3449,3,0,2,living room
3449,3,1,1,child's room
3449,3,1,2,living room
3449,3,2,1,child's room
3449,3,2,2,living room
3449,3,3,1,child's room
3449,3,3,2,living room
3449,3,4,1,child's room
3449,3,4,2,living room
3449,4,0,1,child's room
3449,4,0,2,living room
3449,4,1,1,child's room
3449,4,1,2,living room
3449,4,2,1,child's room
3449,4,2,2,living room
3449,4,3,1,child's room
3449,4,3,2,living room
3449,4,4,1,child's room
3449,4,4,2,living room
3449,5,0,1,child's room
3449,5,0,2,living room
3449,5,1,1,child's room
3449,5,1,2,living room
3449,5,2,1,child's room
3449,5,2,2,living room
3449,5,3,1,child's room
3449,5,3,2,living room
3449,5,4,1,child's room
3449,5,4,2,living room
3449,6,0,1,child's room
3449,6,0,2,living room
3449,6,1,1,child's room
3449,6,1,2,living room
3449,6,2,1,child's room
3449,6,2,2,living room
3449,6,3,1,child's room
3449,6,3,2,living room
3449,6,4,1,child's room
3449,6,4,2,living room
3449,7,0,1,child's room
3449,7,0,2,living room
3449,7,1,1,child's room
3449,7,1,2,living room
3449,7,2,1,child's room
3449,7,2,2,living room
3449,7,3,1,child's room
3449,7,3,2,living room
3449,7,4,1,child's room
3449,7,4,2,living room
3439,0,0,1,child's room
3439,0,0,2,living room
3439,0,1,1,child's room
3439,0,1,2,living room
3439,0,2,1,child's room
3439,0,2,2,living room
3439,0,3,1,child's room
3439,0,3,2,living room
3439,0,4,1,child's room
3439,0,4,2,living room
3439,1,0,1,child's room
3439,1,0,2,living room
3439,1,1,1,child's room
3439,1,1,2,living room
3439,1,2,1,child's room
3439,1,2,2,living room
3439,1,3,1,child's room
3439,1,3,2,living room
3439,1,4,1,child's room
3439,1,4,2,living room
3439,2,0,1,child's room
3439,2,0,2,living room
3439,2,1,1,child's room
3439,2,1,2,living room
3439,2,2,1,child's room
3439,2,2,2,living room
3439,2,3,1,child's room
3439,2,3,2,living room
3439,2,4,1,child's room
3439,2,4,2,living room
3439,3,0,1,child's room
3439,3,0,2,living room
3439,3,1,1,child's room
3439,3,1,2,living room
3439,3,2,1,child's room
3439,3,2,2,living room
3439,3,3,1,child's room
3439,3,3,2,living room
3439,3,4,1,child's room
3439,3,4,2,living room
3439,4,0,1,child's room
3439,4,0,2,living room
3439,4,1,1,child's room
3439,4,1,2,living room
3439,4,2,1,child's room
3439,4,2,2,living room
3439,4,3,1,child's room
3439,4,3,2,living room
3439,4,4,1,child's room
3439,4,4,2,living room
3439,5,0,1,child's room
3439,5,0,2,living room
3439,5,1,1,child's room
3439,5,1,2,living room
3439,5,2,1,child's room
3439,5,2,2,living room
3439,5,3,1,child's room
3439,5,3,2,living room
3439,5,4,1,child's room
3439,5,4,2,living room
3439,6,0,1,child's room
3439,6,0,2,living room
3439,6,1,1,child's room
3439,6,1,2,living room
3439,6,2,1,child's room
3439,6,2,2,living room
3439,6,3,1,child's room
3439,6,3,2,living room
3439,6,4,1,child's room
3439,6,4,2,living room
3439,7,0,1,child's room
3439,7,0,2,living room
3439,7,1,1,child's room
3439,7,1,2,living room
3439,7,2,1,child's room
3439,7,2,2,living room
3439,7,3,1,child's room
3439,7,3,2,living room
3439,7,4,1,child's room
3439,7,4,2,living room
3436,0,0,1,child's room
3436,0,0,2,living room
3436,1,0,1,child's room
3436,1,0,2,living room
3436,2,0,1,child's room
3436,2,0,2,living room
3436,3,0,1,child's room
3436,3,0,2,living room
3436,4,0,1,child's room
3436,4,0,2,living room
3436,5,0,1,child's room
3436,5,0,2,living room
3436,6,0,1,child's room
3436,6,0,2,living room
3436,7,0,1,child's room
3436,7,0,2,living room
3490,0,0,1,child's room
3490,0,0,2,living room
3490,1,0,1,child's room
3490,1,0,2,living room
3490,2,0,1,child's room
3490,2,0,2,living room
3490,3,0,1,child's room
3490,3,0,2,living room
3490,4,0,1,child's room
3490,4,0,2,living room
3490,5,0,1,child's room
3490,5,0,2,living room
1557,0,0,1,child's room
1557,0,0,2,
1557,1,0,1,child's room
1557,1,0,2,
1557,2,0,1,child's room
1557,2,0,2,
1557,3,0,1,child's room
1557,3,0,2,
1557,4,0,1,child's room
1557,4,0,2,
1559,0,0,1,child's room
1559,0,0,2,
1559,1,0,1,child's room
1559,1,0,2,
1559,2,0,1,child's room
1559,2,0,2,
1559,3,0,1,child's room
1559,3,0,2,
1559,4,0,1,child's room
1559,4,0,2,
1558,0,0,1,child's room
1558,0,0,2,
1558,1,0,1,child's room
1558,1,0,2,
1558,2,0,1,child's room
1558,2,0,2,
1558,3,0,1,child's room
1558,3,0,2,
1558,4,0,1,child's room
1558,4,0,2,
2558,0,0,1,child's room
2558,0,0,2,
2558,1,0,1,child's room
2558,1,0,2,
2558,2,0,1,child's room
2558,2,0,2,
2558,3,0,1,child's room
2558,3,0,2,
2558,4,0,1,child's room
2558,4,0,2,
1561,0,0,1,child's room
1561,0,0,2,
1561,1,0,1,child's room
1561,1,0,2,
1561,2,0,1,child's room
1561,2,0,2,
1561,3,0,1,child's room
1561,3,0,2,
1561,4,0,1,child's room
1561,4,0,2,
3205,0,0,1,child's room
3205,0,0,2,
3205,1,0,1,child's room
3205,1,0,2,
3205,2,0,1,child's room
3205,2,0,2,
3205,3,0,1,child's room
3205,3,0,2,
3205,4,0,1,child's room
3205,4,0,2,
5543,0,0,1,child's room
5543,0,0,2,
5543,1,0,1,child's room
5543,1,0,2,
5543,2,0,1,child's room
5543,2,0,2,
5543,3,0,1,child's room
5543,3,0,2,
5543,4,0,1,child's room
5543,4,0,2,
1565,0,0,1,child's room
1565,0,0,2,
1565,1,0,1,child's room
1565,1,0,2,
1565,2,0,1,child's room
1565,2,0,2,
1565,3,0,1,child's room
1565,3,0,2,
1565,4,0,1,child's room
1565,4,0,2,
3702,0,0,1,child's room
3702,0,0,2,
3702,0,1,1,child's room
3702,0,1,2,
3702,0,2,1,child's room
3702,0,2,2,
3702,1,0,1,child's room
3702,1,0,2,
3702,1,1,1,child's room
3702,1,1,2,
3702,1,2,1,child's room
3702,1,2,2,
3702,2,0,1,child's room
3702,2,0,2,
3702,2,1,1,child's room
3702,2,1,2,
3702,2,2,1,child's room
3702,2,2,2,
3702,3,0,1,child's room
3702,3,0,2,
3702,3,1,1,child's room
3702,3,1,2,
3702,3,2,1,child's room
3702,3,2,2,
3701,0,0,1,child's room
3701,0,0,2,
3701,1,0,1,child's room
3701,1,0,2,
3701,2,0,1,child's room
3701,2,0,2,
3701,3,0,1,child's room
3701,3,0,2,
4270,0,0,1,garden
4270,0,0,2,
4132,0,0,1,living room
4132,0,0,2,
4132,1,0,1,living room
4132,1,0,2,
4132,2,0,1,living room
4132,2,0,2,
4132,3,0,1,living room
4132,3,0,2,
4132,4,0,1,living room
4132,4,0,2,
7047,0,0,1,zen-style
7047,0,0,2,living room
7047,0,1,1,zen-style
7047,0,1,2,living room
7047,0,2,1,zen-style
7047,0,2,2,living room
7047,0,3,1,zen-style
7047,0,3,2,living room
7047,0,4,1,zen-style
7047,0,4,2,living room
7047,0,5,1,zen-style
7047,0,5,2,living room
7047,0,6,1,zen-style
7047,0,6,2,living room
7317,0,0,1,zen-style
7317,0,0,2,horror
7317,1,0,1,zen-style
7317,1,0,2,horror
7317,2,0,1,zen-style
7317,2,0,2,horror
7317,3,0,1,zen-style
7317,3,0,2,horror
7317,4,0,1,zen-style
7317,4,0,2,horror
