items_internal_id,items_variant_1,items_variant_2,numerics_numerics_id,numerics_value
3503,4,0,4,1.0
3503,4,0,5,1.0
3503,4,0,6,7.0
3503,5,0,1,
3503,5,0,2,6200
3503,5,0,3,
3503,5,0,4,1.0
3503,5,0,5,1.0
3503,5,0,6,7.0
3503,6,0,1,
3503,6,0,2,6200
3503,6,0,3,
3503,6,0,4,1.0
3503,6,0,5,1.0
3503,6,0,6,7.0
3505,0,0,1,
3505,0,0,2,7000
3505,0,0,3,
3505,0,0,4,2.0
3505,0,0,5,1.0
3505,0,0,6,7.0
3505,1,0,1,
3505,1,0,2,7000
3505,1,0,3,
3505,1,0,4,2.0
3505,1,0,5,1.0
3505,1,0,6,7.0
3505,2,0,1,
3505,2,0,2,7000
3505,2,0,3,
3505,2,0,4,2.0
3505,2,0,5,1.0
3505,2,0,6,7.0
3505,3,0,1,
3505,3,0,2,7000
3505,3,0,3,
3505,3,0,4,2.0
3505,3,0,5,1.0
3505,3,0,6,7.0
3505,4,0,1,
3505,4,0,2,7000
3505,4,0,3,
3505,4,0,4,2.0
3505,4,0,5,1.0
3505,4,0,6,7.0
3505,5,0,1,
3505,5,0,2,7000
3505,5,0,3,
3505,5,0,4,2.0
3505,5,0,5,1.0
3505,5,0,6,7.0
3505,6,0,1,
3505,6,0,2,7000
3505,6,0,3,
3505,6,0,4,2.0
3505,6,0,5,1.0
3505,6,0,6,7.0
3498,0,0,1,
3498,0,0,2,7400
3498,0,0,3,
3498,0,0,4,2.0
3498,0,0,5,0.5
3498,0,0,6,7.0
3498,1,0,1,
3498,1,0,2,7400
3498,1,0,3,
3498,1,0,4,2.0
3498,1,0,5,0.5
3498,1,0,6,7.0
3498,2,0,1,
3498,2,0,2,7400
3498,2,0,3,
3498,2,0,4,2.0
3498,2,0,5,0.5
3498,2,0,6,7.0
3498,3,0,1,
3498,3,0,2,7400
3498,3,0,3,
3498,3,0,4,2.0
3498,3,0,5,0.5
3498,3,0,6,7.0
3498,4,0,1,
3498,4,0,2,7400
3498,4,0,3,
3498,4,0,4,2.0
3498,4,0,5,0.5
3498,4,0,6,7.0
3498,5,0,1,
3498,5,0,2,7400
3498,5,0,3,
3498,5,0,4,2.0
3498,5,0,5,0.5
3498,5,0,6,7.0
3498,6,0,1,
3498,6,0,2,7400
3498,6,0,3,
3498,6,0,4,2.0
3498,6,0,5,0.5
3498,6,0,6,7.0
3500,0,0,1,
3500,0,0,2,6200
3500,0,0,3,
3500,0,0,4,1.0
3500,0,0,5,1.0
3500,0,0,6,7.0
3500,1,0,1,
3500,1,0,2,6200
3500,1,0,3,
3500,1,0,4,1.0
3500,1,0,5,1.0
3500,1,0,6,7.0
3500,2,0,1,
3500,2,0,2,6200
3500,2,0,3,
3500,2,0,4,1.0
3500,2,0,5,1.0
3500,2,0,6,7.0
3500,3,0,1,
3500,3,0,2,6200
3500,3,0,3,
3500,3,0,4,1.0
3500,3,0,5,1.0
3500,3,0,6,7.0
3500,4,0,1,
3500,4,0,2,6200
3500,4,0,3,
3500,4,0,4,1.0
3500,4,0,5,1.0
3500,4,0,6,7.0
3500,5,0,1,
3500,5,0,2,6200
3500,5,0,3,
3500,5,0,4,1.0
3500,5,0,5,1.0
3500,5,0,6,7.0
3500,6,0,1,
3500,6,0,2,6200
3500,6,0,3,
3500,6,0,4,1.0
3500,6,0,5,1.0
3500,6,0,6,7.0
3501,0,0,1,
3501,0,0,2,6600
3501,0,0,3,
3501,0,0,4,1.5
3501,0,0,5,1.5
3501,0,0,6,7.0
3501,1,0,1,
3501,1,0,2,6600
3501,1,0,3,
3501,1,0,4,1.5
3501,1,0,5,1.5
3501,1,0,6,7.0
3501,2,0,1,
3501,2,0,2,6600
3501,2,0,3,
3501,2,0,4,1.5
3501,2,0,5,1.5
3501,2,0,6,7.0
3501,3,0,1,
3501,3,0,2,6600
3501,3,0,3,
3501,3,0,4,1.5
3501,3,0,5,1.5
3501,3,0,6,7.0
3501,4,0,1,
3501,4,0,2,6600
3501,4,0,3,
3501,4,0,4,1.5
3501,4,0,5,1.5
3501,4,0,6,7.0
3501,5,0,1,
3501,5,0,2,6600
3501,5,0,3,
3501,5,0,4,1.5
3501,5,0,5,1.5
3501,5,0,6,7.0
3501,6,0,1,
3501,6,0,2,6600
3501,6,0,3,
3501,6,0,4,1.5
3501,6,0,5,1.5
3501,6,0,6,7.0
3497,0,0,1,
3497,0,0,2,8200
3497,0,0,3,
3497,0,0,4,2.0
3497,0,0,5,2.0
3497,0,0,6,7.0
3497,1,0,1,
3497,1,0,2,8200
3497,1,0,3,
3497,1,0,4,2.0
3497,1,0,5,2.0
3497,1,0,6,7.0
3497,2,0,1,
3497,2,0,2,8200
3497,2,0,3,
3497,2,0,4,2.0
3497,2,0,5,2.0
3497,2,0,6,7.0
3497,3,0,1,
3497,3,0,2,8200
3497,3,0,3,
3497,3,0,4,2.0
3497,3,0,5,2.0
3497,3,0,6,7.0
3497,4,0,1,
3497,4,0,2,8200
3497,4,0,3,
3497,4,0,4,2.0
3497,4,0,5,2.0
3497,4,0,6,7.0
3497,5,0,1,
3497,5,0,2,8200
3497,5,0,3,
3497,5,0,4,2.0
3497,5,0,5,2.0
3497,5,0,6,7.0
3497,6,0,1,
3497,6,0,2,8200
3497,6,0,3,
3497,6,0,4,2.0
3497,6,0,5,2.0
3497,6,0,6,7.0
3504,0,0,1,
3504,0,0,2,8200
3504,0,0,3,
3504,0,0,4,2.0
3504,0,0,5,2.0
3504,0,0,6,7.0
3504,1,0,1,
3504,1,0,2,8200
3504,1,0,3,
3504,1,0,4,2.0
3504,1,0,5,2.0
3504,1,0,6,7.0
3504,2,0,1,
3504,2,0,2,8200
3504,2,0,3,
3504,2,0,4,2.0
3504,2,0,5,2.0
3504,2,0,6,7.0
3504,3,0,1,
3504,3,0,2,8200
3504,3,0,3,
3504,3,0,4,2.0
3504,3,0,5,2.0
3504,3,0,6,7.0
3504,4,0,1,
3504,4,0,2,8200
3504,4,0,3,
3504,4,0,4,2.0
3504,4,0,5,2.0
3504,4,0,6,7.0
3504,5,0,1,
3504,5,0,2,8200
3504,5,0,3,
3504,5,0,4,2.0
3504,5,0,5,2.0
3504,5,0,6,7.0
3504,6,0,1,
3504,6,0,2,8200
3504,6,0,3,
3504,6,0,4,2.0
3504,6,0,5,2.0
3504,6,0,6,7.0
3230,0,0,1,1600.0
3230,0,0,2,400
3230,0,0,3,
3230,0,0,4,2.0
3230,0,0,5,1.0
3230,0,0,6,1.0
3230,0,1,1,1600.0
3230,0,1,2,400
3230,0,1,3,
3230,0,1,4,2.0
3230,0,1,5,1.0
3230,0,1,6,1.0
3230,0,2,1,1600.0
3230,0,2,2,400
3230,0,2,3,
3230,0,2,4,2.0
3230,0,2,5,1.0
3230,0,2,6,1.0
3230,0,3,1,1600.0
3230,0,3,2,400
3230,0,3,3,
3230,0,3,4,2.0
3230,0,3,5,1.0
3230,0,3,6,1.0
9767,0,0,1,1000.0
9767,0,0,2,250
9767,0,0,3,
9767,0,0,4,1.0
9767,0,0,5,1.0
9767,0,0,6,
9767,1,0,1,1000.0
9767,1,0,2,250
9767,1,0,3,
9767,1,0,4,1.0
9767,1,0,5,1.0
9767,1,0,6,
9767,2,0,1,1000.0
9767,2,0,2,250
9767,2,0,3,
9767,2,0,4,1.0
9767,2,0,5,1.0
9767,2,0,6,
9767,3,0,1,1000.0
9767,3,0,2,250
9767,3,0,3,
9767,3,0,4,1.0
9767,3,0,5,1.0
9767,3,0,6,
9767,4,0,1,1000.0
9767,4,0,2,250
9767,4,0,3,
9767,4,0,4,1.0
9767,4,0,5,1.0
9767,4,0,6,
9767,5,0,1,1000.0
9767,5,0,2,250
9767,5,0,3,
9767,5,0,4,1.0
9767,5,0,5,1.0
9767,5,0,6,
9767,6,0,1,1000.0
9767,6,0,2,250
9767,6,0,3,
9767,6,0,4,1.0
9767,6,0,5,1.0
9767,6,0,6,
2555,0,0,1,960.0
2555,0,0,2,240
2555,0,0,3,
2555,0,0,4,1.0
2555,0,0,5,1.0
2555,0,0,6,
2556,0,0,1,1000.0
2556,0,0,2,250
2556,0,0,3,
2556,0,0,4,1.0
2556,0,0,5,1.0
2556,0,0,6,
3509,0,0,1,
3509,0,0,2,4440
3509,0,0,3,
3509,0,0,4,2.0
3509,0,0,5,1.0
3509,0,0,6,6.0
3509,1,0,1,
3509,1,0,2,4440
3509,1,0,3,
3509,1,0,4,2.0
3509,1,0,5,1.0
3509,1,0,6,6.0
3509,2,0,1,
3509,2,0,2,4440
3509,2,0,3,
3509,2,0,4,2.0
3509,2,0,5,1.0
3509,2,0,6,6.0
3509,3,0,1,
3509,3,0,2,4440
3509,3,0,3,
3509,3,0,4,2.0
3509,3,0,5,1.0
3509,3,0,6,6.0
3509,4,0,1,
3509,4,0,2,4440
3509,4,0,3,
3509,4,0,4,2.0
3509,4,0,5,1.0
3509,4,0,6,6.0
3509,5,0,1,
3509,5,0,2,4440
3509,5,0,3,
3509,5,0,4,2.0
3509,5,0,5,1.0
3509,5,0,6,6.0
1631,0,0,1,1900.0
1631,0,0,2,475
1631,0,0,3,
1631,0,0,4,1.0
1631,0,0,5,1.0
1631,0,0,6,
1631,1,0,1,1900.0
1631,1,0,2,475
1631,1,0,3,
1631,1,0,4,1.0
1631,1,0,5,1.0
1631,1,0,6,
1631,2,0,1,1900.0
1631,2,0,2,475
1631,2,0,3,
1631,2,0,4,1.0
1631,2,0,5,1.0
1631,2,0,6,
1631,3,0,1,1900.0
1631,3,0,2,475
1631,3,0,3,
1631,3,0,4,1.0
1631,3,0,5,1.0
1631,3,0,6,
1631,4,0,1,1900.0
1631,4,0,2,475
1631,4,0,3,
1631,4,0,4,1.0
1631,4,0,5,1.0
1631,4,0,6,
1628,0,0,1,1400.0
1628,0,0,2,350
1628,0,0,3,
1628,0,0,4,1.0
1628,0,0,5,1.0
1628,0,0,6,
1628,1,0,1,1400.0
1628,1,0,2,350
1628,1,0,3,
1628,1,0,4,1.0
1628,1,0,5,1.0
1628,1,0,6,
1628,2,0,1,1400.0
1628,2,0,2,350
1628,2,0,3,
1628,2,0,4,1.0
1628,2,0,5,1.0
1628,2,0,6,
729,0,0,1,
729,0,0,2,2250
729,0,0,3,
729,0,0,4,1.0
729,0,0,5,1.0
729,0,0,6,
8419,0,0,1,
8419,0,0,2,3180
8419,0,0,3,
8419,0,0,4,2.0
8419,0,0,5,1.0
8419,0,0,6,5.0
8419,1,0,1,
8419,1,0,2,3180
8419,1,0,3,
8419,1,0,4,2.0
8419,1,0,5,1.0
8419,1,0,6,5.0
8419,2,0,1,
8419,2,0,2,3180
8419,2,0,3,
8419,2,0,4,2.0
8419,2,0,5,1.0
8419,2,0,6,5.0
8419,3,0,1,
8419,3,0,2,3180
8419,3,0,3,
8419,3,0,4,2.0
8419,3,0,5,1.0
8419,3,0,6,5.0
3251,0,0,1,3500.0
3251,0,0,2,875
3251,0,0,3,
3251,0,0,4,1.0
3251,0,0,5,1.0
3251,0,0,6,
3251,1,0,1,3500.0
3251,1,0,2,875
3251,1,0,3,
3251,1,0,4,1.0
3251,1,0,5,1.0
3251,1,0,6,
3251,2,0,1,3500.0
3251,2,0,2,875
3251,2,0,3,
3251,2,0,4,1.0
3251,2,0,5,1.0
3251,2,0,6,
3251,3,0,1,3500.0
3251,3,0,2,875
3251,3,0,3,
3251,3,0,4,1.0
3251,3,0,5,1.0
3251,3,0,6,
3251,4,0,1,3500.0
3251,4,0,2,875
3251,4,0,3,
3251,4,0,4,1.0
3251,4,0,5,1.0
3251,4,0,6,
5960,0,0,1,
5960,0,0,2,22200
5960,0,0,3,
5960,0,0,4,1.0
5960,0,0,5,1.0
5960,0,0,6,
1504,0,0,1,
1504,0,0,2,6300
1504,0,0,3,
1504,0,0,4,3.0
1504,0,0,5,3.0
1504,0,0,6,8.0
1504,0,1,1,
1504,0,1,2,6300
1504,0,1,3,
1504,0,1,4,3.0
1504,0,1,5,3.0
1504,0,1,6,8.0
1504,0,2,1,
1504,0,2,2,6300
1504,0,2,3,
1504,0,2,4,3.0
1504,0,2,5,3.0
1504,0,2,6,8.0
1504,0,3,1,
1504,0,3,2,6300
1504,0,3,3,
1504,0,3,4,3.0
1504,0,3,5,3.0
1504,0,3,6,8.0
1504,1,0,1,
1504,1,0,2,6300
1504,1,0,3,
1504,1,0,4,3.0
1504,1,0,5,3.0
1504,1,0,6,8.0
1504,1,1,1,
1504,1,1,2,6300
1504,1,1,3,
1504,1,1,4,3.0
1504,1,1,5,3.0
1504,1,1,6,8.0
1504,1,2,1,
1504,1,2,2,6300
1504,1,2,3,
1504,1,2,4,3.0
1504,1,2,5,3.0
1504,1,2,6,8.0
1504,1,3,1,
1504,1,3,2,6300
1504,1,3,3,
1504,1,3,4,3.0
1504,1,3,5,3.0
1504,1,3,6,8.0
1504,2,0,1,
1504,2,0,2,6300
1504,2,0,3,
1504,2,0,4,3.0
1504,2,0,5,3.0
1504,2,0,6,8.0
1504,2,1,1,
1504,2,1,2,6300
1504,2,1,3,
1504,2,1,4,3.0
1504,2,1,5,3.0
1504,2,1,6,8.0
1504,2,2,1,
1504,2,2,2,6300
1504,2,2,3,
1504,2,2,4,3.0
1504,2,2,5,3.0
1504,2,2,6,8.0
1504,2,3,1,
1504,2,3,2,6300
1504,2,3,3,
1504,2,3,4,3.0
1504,2,3,5,3.0
1504,2,3,6,8.0
1504,3,0,1,
1504,3,0,2,6300
1504,3,0,3,
1504,3,0,4,3.0
1504,3,0,5,3.0
1504,3,0,6,8.0
1504,3,1,1,
1504,3,1,2,6300
1504,3,1,3,
1504,3,1,4,3.0
1504,3,1,5,3.0
1504,3,1,6,8.0
1504,3,2,1,
1504,3,2,2,6300
1504,3,2,3,
1504,3,2,4,3.0
1504,3,2,5,3.0
1504,3,2,6,8.0
1504,3,3,1,
1504,3,3,2,6300
1504,3,3,3,
1504,3,3,4,3.0
1504,3,3,5,3.0
1504,3,3,6,8.0
1504,4,0,1,
1504,4,0,2,6300
1504,4,0,3,
1504,4,0,4,3.0
1504,4,0,5,3.0
1504,4,0,6,8.0
1504,4,1,1,
1504,4,1,2,6300
1504,4,1,3,
1504,4,1,4,3.0
1504,4,1,5,3.0
1504,4,1,6,8.0
1504,4,2,1,
1504,4,2,2,6300
1504,4,2,3,
1504,4,2,4,3.0
1504,4,2,5,3.0
1504,4,2,6,8.0
1504,4,3,1,
1504,4,3,2,6300
1504,4,3,3,
1504,4,3,4,3.0
1504,4,3,5,3.0
1504,4,3,6,8.0
1504,5,0,1,
1504,5,0,2,6300
1504,5,0,3,
1504,5,0,4,3.0
1504,5,0,5,3.0
1504,5,0,6,8.0
1504,5,1,1,
1504,5,1,2,6300
1504,5,1,3,
1504,5,1,4,3.0
1504,5,1,5,3.0
1504,5,1,6,8.0
1504,5,2,1,
1504,5,2,2,6300
1504,5,2,3,
1504,5,2,4,3.0
1504,5,2,5,3.0
1504,5,2,6,8.0
1504,5,3,1,
1504,5,3,2,6300
1504,5,3,3,
1504,5,3,4,3.0
1504,5,3,5,3.0
1504,5,3,6,8.0
981,0,0,1,1800.0
981,0,0,2,450
981,0,0,3,
981,0,0,4,1.0
981,0,0,5,1.0
981,0,0,6,
8825,0,0,1,
8825,0,0,2,80000
8825,0,0,3,
8825,0,0,4,2.0
8825,0,0,5,1.0
8825,0,0,6,
3473,0,0,1,
3473,0,0,2,50000
3473,0,0,3,
3473,0,0,4,2.0
3473,0,0,5,1.0
3473,0,0,6,
3472,0,0,1,
3472,0,0,2,60000
3472,0,0,3,
3472,0,0,4,1.0
3472,0,0,5,1.0
3472,0,0,6,
1632,0,0,1,54000.0
1632,0,0,2,13500
1632,0,0,3,
1632,0,0,4,1.0
1632,0,0,5,1.0
1632,0,0,6,
1632,1,0,1,54000.0
1632,1,0,2,13500
1632,1,0,3,
1632,1,0,4,1.0
1632,1,0,5,1.0
1632,1,0,6,
1632,2,0,1,54000.0
1632,2,0,2,13500
1632,2,0,3,
1632,2,0,4,1.0
1632,2,0,5,1.0
1632,2,0,6,
1632,3,0,1,54000.0
1632,3,0,2,13500
1632,3,0,3,
1632,3,0,4,1.0
1632,3,0,5,1.0
1632,3,0,6,
1632,4,0,1,54000.0
1632,4,0,2,13500
1632,4,0,3,
1632,4,0,4,1.0
1632,4,0,5,1.0
1632,4,0,6,
1632,5,0,1,54000.0
1632,5,0,2,13500
1632,5,0,3,
1632,5,0,4,1.0
1632,5,0,5,1.0
1632,5,0,6,
4075,0,0,1,
4075,0,0,2,5100
4075,0,0,3,
4075,0,0,4,2.0
4075,0,0,5,1.0
4075,0,0,6,7.0
4075,1,0,1,
4075,1,0,2,5100
4075,1,0,3,
4075,1,0,4,2.0
4075,1,0,5,1.0
4075,1,0,6,7.0
7109,0,0,1,
7109,0,0,2,9000
7109,0,0,3,
7109,0,0,4,2.0
7109,0,0,5,2.0
7109,0,0,6,
7090,0,0,1,
7090,0,0,2,13500
7090,0,0,3,
7090,0,0,4,2.0
7090,0,0,5,2.0
7090,0,0,6,
1875,0,0,1,260000.0
1875,0,0,2,65000
1875,0,0,3,
1875,0,0,4,2.0
1875,0,0,5,2.0
1875,0,0,6,
1875,1,0,1,260000.0
1875,1,0,2,65000
1875,1,0,3,
1875,1,0,4,2.0
1875,1,0,5,2.0
1875,1,0,6,
1875,2,0,1,260000.0
1875,2,0,2,65000
1875,2,0,3,
1875,2,0,4,2.0
1875,2,0,5,2.0
1875,2,0,6,
1875,3,0,1,260000.0
1875,3,0,2,65000
1875,3,0,3,
1875,3,0,4,2.0
1875,3,0,5,2.0
1875,3,0,6,
7051,0,0,1,
7051,0,0,2,12000
7051,0,0,3,
7051,0,0,4,2.0
7051,0,0,5,2.0
7051,0,0,6,
530,0,0,1,
530,0,0,2,480
530,0,0,3,
530,0,0,4,1.0
530,0,0,5,0.5
530,0,0,6,1.0
530,1,0,1,
530,1,0,2,480
530,1,0,3,
530,1,0,4,1.0
530,1,0,5,0.5
530,1,0,6,1.0
530,2,0,1,
530,2,0,2,480
530,2,0,3,
530,2,0,4,1.0
530,2,0,5,0.5
530,2,0,6,1.0
530,3,0,1,
530,3,0,2,480
530,3,0,3,
530,3,0,4,1.0
530,3,0,5,0.5
530,3,0,6,1.0
4269,0,0,1,
4269,0,0,2,600
4269,0,0,3,
4269,0,0,4,1.5
4269,0,0,5,1.5
4269,0,0,6,
1620,0,0,1,1300.0
1620,0,0,2,325
1620,0,0,3,
1620,0,0,4,2.0
1620,0,0,5,1.0
1620,0,0,6,1.0
1620,0,1,1,1300.0
1620,0,1,2,325
1620,0,1,3,
1620,0,1,4,2.0
1620,0,1,5,1.0
1620,0,1,6,1.0
1620,0,2,1,1300.0
1620,0,2,2,325
1620,0,2,3,
1620,0,2,4,2.0
1620,0,2,5,1.0
1620,0,2,6,1.0
1620,0,3,1,1300.0
1620,0,3,2,325
1620,0,3,3,
1620,0,3,4,2.0
1620,0,3,5,1.0
1620,0,3,6,1.0
1620,1,0,1,1300.0
1620,1,0,2,325
1620,1,0,3,
1620,1,0,4,2.0
1620,1,0,5,1.0
1620,1,0,6,1.0
1620,1,1,1,1300.0
1620,1,1,2,325
1620,1,1,3,
1620,1,1,4,2.0
1620,1,1,5,1.0
1620,1,1,6,1.0
1620,1,2,1,1300.0
1620,1,2,2,325
1620,1,2,3,
1620,1,2,4,2.0
1620,1,2,5,1.0
1620,1,2,6,1.0
1620,1,3,1,1300.0
1620,1,3,2,325
1620,1,3,3,
1620,1,3,4,2.0
1620,1,3,5,1.0
1620,1,3,6,1.0
1620,2,0,1,1300.0
1620,2,0,2,325
1620,2,0,3,
1620,2,0,4,2.0
1620,2,0,5,1.0
1620,2,0,6,1.0
1620,2,1,1,1300.0
1620,2,1,2,325
1620,2,1,3,
1620,2,1,4,2.0
1620,2,1,5,1.0
1620,2,1,6,1.0
1620,2,2,1,1300.0
1620,2,2,2,325
1620,2,2,3,
1620,2,2,4,2.0
1620,2,2,5,1.0
1620,2,2,6,1.0
1620,2,3,1,1300.0
1620,2,3,2,325
1620,2,3,3,
1620,2,3,4,2.0
1620,2,3,5,1.0
1620,2,3,6,1.0
1620,3,0,1,1300.0
1620,3,0,2,325
1620,3,0,3,
1620,3,0,4,2.0
1620,3,0,5,1.0
1620,3,0,6,1.0
1620,3,1,1,1300.0
1620,3,1,2,325
1620,3,1,3,
1620,3,1,4,2.0
1620,3,1,5,1.0
1620,3,1,6,1.0
1620,3,2,1,1300.0
1620,3,2,2,325
1620,3,2,3,
1620,3,2,4,2.0
1620,3,2,5,1.0
1620,3,2,6,1.0
1620,3,3,1,1300.0
1620,3,3,2,325
1620,3,3,3,
1620,3,3,4,2.0
1620,3,3,5,1.0
1620,3,3,6,1.0
1620,4,0,1,1300.0
1620,4,0,2,325
1620,4,0,3,
1620,4,0,4,2.0
1620,4,0,5,1.0
1620,4,0,6,1.0
1620,4,1,1,1300.0
1620,4,1,2,325
1620,4,1,3,
1620,4,1,4,2.0
1620,4,1,5,1.0
1620,4,1,6,1.0
1620,4,2,1,1300.0
1620,4,2,2,325
1620,4,2,3,
1620,4,2,4,2.0
1620,4,2,5,1.0
1620,4,2,6,1.0
1620,4,3,1,1300.0
1620,4,3,2,325
1620,4,3,3,
1620,4,3,4,2.0
1620,4,3,5,1.0
1620,4,3,6,1.0
1620,5,0,1,1300.0
1620,5,0,2,325
1620,5,0,3,
1620,5,0,4,2.0
1620,5,0,5,1.0
1620,5,0,6,1.0
1620,5,1,1,1300.0
1620,5,1,2,325
1620,5,1,3,
1620,5,1,4,2.0
1620,5,1,5,1.0
1620,5,1,6,1.0
1620,5,2,1,1300.0
1620,5,2,2,325
1620,5,2,3,
1620,5,2,4,2.0
1620,5,2,5,1.0
1620,5,2,6,1.0
1620,5,3,1,1300.0
1620,5,3,2,325
1620,5,3,3,
1620,5,3,4,2.0
1620,5,3,5,1.0
1620,5,3,6,1.0
1620,6,0,1,1300.0
1620,6,0,2,325
1620,6,0,3,
1620,6,0,4,2.0
1620,6,0,5,1.0
1620,6,0,6,1.0
1620,6,1,1,1300.0
1620,6,1,2,325
1620,6,1,3,
1620,6,1,4,2.0
1620,6,1,5,1.0
1620,6,1,6,1.0
1620,6,2,1,1300.0
1620,6,2,2,325
1620,6,2,3,
1620,6,2,4,2.0
1620,6,2,5,1.0
1620,6,2,6,1.0
1620,6,3,1,1300.0
1620,6,3,2,325
1620,6,3,3,
1620,6,3,4,2.0
1620,6,3,5,1.0
1620,6,3,6,1.0
7229,0,0,1,1900.0
7229,0,0,2,475
7229,0,0,3,
7229,0,0,4,1.0
7229,0,0,5,1.0
7229,0,0,6,
7229,1,0,1,1900.0
7229,1,0,2,475
7229,1,0,3,
7229,1,0,4,1.0
7229,1,0,5,1.0
7229,1,0,6,
7229,2,0,1,1900.0
7229,2,0,2,475
7229,2,0,3,
7229,2,0,4,1.0
7229,2,0,5,1.0
7229,2,0,6,
7229,3,0,1,1900.0
7229,3,0,2,475
7229,3,0,3,
7229,3,0,4,1.0
7229,3,0,5,1.0
7229,3,0,6,
7229,4,0,1,1900.0
7229,4,0,2,475
7229,4,0,3,
7229,4,0,4,1.0
7229,4,0,5,1.0
7229,4,0,6,
7229,5,0,1,1900.0
7229,5,0,2,475
7229,5,0,3,
7229,5,0,4,1.0
7229,5,0,5,1.0
7229,5,0,6,
987,0,0,1,130000.0
987,0,0,2,32500
987,0,0,3,
987,0,0,4,1.0
987,0,0,5,1.0
987,0,0,6,
987,1,0,1,130000.0
987,1,0,2,32500
987,1,0,3,
987,1,0,4,1.0
987,1,0,5,1.0
987,1,0,6,
987,2,0,1,130000.0
987,2,0,2,32500
987,2,0,3,
987,2,0,4,1.0
987,2,0,5,1.0
987,2,0,6,
987,3,0,1,130000.0
987,3,0,2,32500
987,3,0,3,
987,3,0,4,1.0
987,3,0,5,1.0
987,3,0,6,
987,4,0,1,130000.0
987,4,0,2,32500
987,4,0,3,
987,4,0,4,1.0
987,4,0,5,1.0
987,4,0,6,
3675,0,0,1,
3675,0,0,2,400
3675,0,0,3,
3675,0,0,4,2.0
3675,0,0,5,1.0
3675,0,0,6,1.0
3675,1,0,1,
3675,1,0,2,400
3675,1,0,3,
3675,1,0,4,2.0
3675,1,0,5,1.0
3675,1,0,6,1.0
3675,2,0,1,
3675,2,0,2,400
3675,2,0,3,
3675,2,0,4,2.0
3675,2,0,5,1.0
3675,2,0,6,1.0
722,0,0,1,
722,0,0,2,5470
722,0,0,3,
722,0,0,4,2.0
722,0,0,5,2.0
722,0,0,6,
531,0,0,1,
531,0,0,2,600
531,0,0,3,
531,0,0,4,1.0
531,0,0,5,0.5
531,0,0,6,1.0
531,1,0,1,
531,1,0,2,600
531,1,0,3,
531,1,0,4,1.0
531,1,0,5,0.5
531,1,0,6,1.0
531,2,0,1,
531,2,0,2,600
531,2,0,3,
531,2,0,4,1.0
531,2,0,5,0.5
531,2,0,6,1.0
531,3,0,1,
531,3,0,2,600
531,3,0,3,
531,3,0,4,1.0
531,3,0,5,0.5
531,3,0,6,1.0
531,4,0,1,
531,4,0,2,600
531,4,0,3,
531,4,0,4,1.0
531,4,0,5,0.5
531,4,0,6,1.0
531,5,0,1,
531,5,0,2,600
531,5,0,3,
531,5,0,4,1.0
531,5,0,5,0.5
531,5,0,6,1.0
531,6,0,1,
531,6,0,2,600
531,6,0,3,
531,6,0,4,1.0
531,6,0,5,0.5
531,6,0,6,1.0
790,0,0,1,82000.0
790,0,0,2,20500
790,0,0,3,
790,0,0,4,2.0
790,0,0,5,1.0
790,0,0,6,
793,0,0,1,10000.0
793,0,0,2,2500
793,0,0,3,
793,0,0,4,2.0
793,0,0,5,1.0
793,0,0,6,
4113,0,0,1,1400.0
4113,0,0,2,350
4113,0,0,3,
4113,0,0,4,1.0
4113,0,0,5,1.0
4113,0,0,6,
4113,1,0,1,1400.0
4113,1,0,2,350
4113,1,0,3,
4113,1,0,4,1.0
4113,1,0,5,1.0
4113,1,0,6,
4113,2,0,1,1400.0
4113,2,0,2,350
4113,2,0,3,
4113,2,0,4,1.0
4113,2,0,5,1.0
4113,2,0,6,
4113,3,0,1,1400.0
4113,3,0,2,350
4113,3,0,3,
4113,3,0,4,1.0
4113,3,0,5,1.0
4113,3,0,6,
4113,4,0,1,1400.0
4113,4,0,2,350
4113,4,0,3,
4113,4,0,4,1.0
4113,4,0,5,1.0
4113,4,0,6,
4113,5,0,1,1400.0
4113,5,0,2,350
4113,5,0,3,
4113,5,0,4,1.0
4113,5,0,5,1.0
4113,5,0,6,
4108,0,0,1,
4108,0,0,2,2950
4108,0,0,3,
4108,0,0,4,1.0
4108,0,0,5,1.0
4108,0,0,6,4.0
4108,1,0,1,
4108,1,0,2,2950
4108,1,0,3,
4108,1,0,4,1.0
4108,1,0,5,1.0
4108,1,0,6,4.0
4108,2,0,1,
4108,2,0,2,2950
4108,2,0,3,
4108,2,0,4,1.0
4108,2,0,5,1.0
4108,2,0,6,4.0
4108,3,0,1,
4108,3,0,2,2950
4108,3,0,3,
4108,3,0,4,1.0
4108,3,0,5,1.0
4108,3,0,6,4.0
4074,0,0,1,
4074,0,0,2,4350
4074,0,0,3,
4074,0,0,4,2.0
4074,0,0,5,1.0
4074,0,0,6,6.0
4074,1,0,1,
4074,1,0,2,4350
4074,1,0,3,
4074,1,0,4,2.0
4074,1,0,5,1.0
4074,1,0,6,6.0
4074,2,0,1,
4074,2,0,2,4350
4074,2,0,3,
4074,2,0,4,2.0
4074,2,0,5,1.0
4074,2,0,6,6.0
4074,3,0,1,
4074,3,0,2,4350
4074,3,0,3,
4074,3,0,4,2.0
4074,3,0,5,1.0
4074,3,0,6,6.0
4074,4,0,1,
4074,4,0,2,4350
4074,4,0,3,
4074,4,0,4,2.0
4074,4,0,5,1.0
